biog_id	x姓名	name	generation	inferred_choronym
E205444	權銖		21	
E206781	權助	Kwŏn Cho	15	
E402448	權紵	Kwŏn Chŏ	17	
D400429	權鑄	Kwŏn Chu	16	
E204316	權撰	Kwŏn Ch'an	18	
D402197	權準	Kwŏn Chun	14	
E200606	權準	Kwŏn Chun	19	
D206771	權準徑	Kwŏn Chun'gyŏng	14	
E205402	權倬	Kwŏn T'ak	21	
E204305	權琸		19	
E400133	權輜		16	
E205443	權錙		21	
E808165	權錙	Kwŏn Ch'i	17	
D206702	權子衡	Kwŏn Chahyŏng	15	
D206691	權子侯	Kwŏn Chahu	15	
EB01369	權子厚	Kwŏn Chahu	19	
C206443	權子彭	Kwŏn Chap'aeng	5	
E901806	權子善	Kwŏn Chasŏn	19	
D206466	權子輿	Kwŏn Chayŏ	11	
E905196	權子忠	Kwŏn Chach'ung	19	
E204421	權滓	Kwŏn Chae	18	
E304558	權自剛	Kwŏn Chagang	18	
E808141	權自關	Kwŏn Chagwan	18	
E901094	權自海	Kwŏn Chahae	18	
EA04074	權自均	Kwŏn Chagyun	21	
E808127	權自林	Kwŏn Charim	18	
E304550	權自平	Kwŏn Chap'yŏng	20	
E900711	權自謙	Kwŏn Chagyŏm	18	
E808130	權自繩	Kwŏn Chasŭng	18	
E901107	權自位	Kwŏn Chawi	18	
E901118	權自溫		18	
E901114	權自育	Kwŏn Chayuk	18	
E304557	權自中	Kwŏn Chajung	18	
E808136	權自準	Kwŏn Chajun	18	
E203189	權漬		18	1
E204893	權宗	Kwŏn Chong	21	
E900940	權宗	Kwŏn Chong	18	
D402380	權宗頂	Kwŏn Chongjŏng	14	
E901122	權宗李	Kwŏn Chongni	18	
E304596	權宗孫	Kwŏn Chongson	20	
D905168	權總	Kwŏn Ch'ong	16	
D206490	權祖如	Kwŏn Choyŏ	12	
E204326	權佐	Kwŏn Chwa	19	
E205484	權𢘽	Kwŏn Ye	19	
E205679	權𢡿		18	
D206452	權㫜	Kwŏn Tan	12	
E205939	權㱓	Kwŏn Ryŏng	21	
E402554	權𧝂		17	
EC00767	任採	Im Ch'ae	19	
E201785	任處禮	Im Ch'ŏrye	19	
E401921	任純禮	Im Sullye	16	
D401915	任純義	Im Sunŭi	16	
EA00063	任從善	Im Chongsŏn	16	
D401806	任德壽	Im Tŏksu	15	
E401923	任福海	Im Pokhae	18	
EB04031	任輔衡	Im Pohyŏng	18	
E104092	任漑	Im Kae	19	
E202601	任漢	Im Han	19	
E104094	任浩然	Im Hoyŏn	19	
E501816	任會	Im Hoe	20	
EB04327	任薈	Im Hoe	17	
E104097	任繪	Im Hoe	20	
E104108	任渾	Im Hon	19	
E104098	任績	Im Chŏk	20	
E204764	任績	Im Chŏk	19	
E302188	任繼元	Im Kyewŏn	19	
E302185	任繼宗	Im Kyejong	19	
E900918	任繼宗	Im Kyejong	19	
EC00722	任揀	Im Kan	19	
D401759	任巨卿	Im Kŏgyŏng	16	
E202975	任禮孫	Im Yeson	20	
E104105	任孟玎	Im Maengjŏng	20	
E104109	任孟珪	Im Maenggyu	20	
E401832	任孟卿	Im Maenggyŏng	18	
E103983	任孟瑛	Im Maengyŏng	20	
E104111	任孟璋	Im Maengjang	20	
E201051	任彭孫	Im P'aengson	19	
E302183	任慶	Im Kyŏng	18	
E104095	任絟	Im Chŏn	20	
EB04027	任柔	Im Yu	17	
E204064	任湜	Im Sik	19	
E300417	任士洪	Im Sahong	19	
EB04028	任世衡	Im Sehyŏng	18	
E302987	任淑	Im Suk	19	
D206604	任獻	Im Hŏn	15	
E402532	任孝敦	Im Hyodon	18	
E104093	任孝恭		18	1
E807708	任孝禮	Im Hyorye	17	
E104114	任孝明		18	1
E104101	任孝仁		18	1
E102796	任孝信	Im Hyosin	18	
E902158	任孝忠		18	1
E104115	任演	Im Yŏn	19	
EC01508	任耀門	Im Yomun	20	
E807707	任奕	Im Hyŏk	16	
E104140	任由謹	Im Yugŭn	20	
E104136	任由敬	Im Yugyŏng	20	
E100646	任由謙	Im Yugyŏm	20	
E104143	任由遜	Im Yuson	20	
EC00704	任元浩		21	
EC00766	任擇	Im T'aek	19	
E104116	任湛	Im Tam	19	
E104096	任紾	Im Chin	20	
E104086	任治	Im Ch'i	19	
E104100	任智然	Im Chison	19	
E104089	任終孫	Im Chongson	20	
E402268	任仲善	Im Chungsŏn	17	
E401922	任滋	Im Cha	17	
E502870	芮忠年	Ye Ch'ungnyŏn	22	
E804716	芮忠長	Ye Ch'ungjang	21	
D402547	尙載	Sang Chae	15	1
E501230	蛇山君	Yi Ho	20	
E203619	申燦求	Sin Ch'an	20	
E300955	申承參	Sin Sŭngch'am	19	
E000205	申承閔		21	
E303478	申承奭	Sin Sŭngsŏk	19	
EB01495	申承顔	Sin Sŭngan	19	
E303474	申承召	Sin Sŭngso	19	
EC00141	申處	Sin Ch'ŏ	17	
E000942	申春孫	Sin Chongson	21	
E200778	申從濩	Sin Chongho	21	
E206172	申從年	Sin Chongnyŏn	19	
E702073	申從洽	Sin Chonghŭp	21	
E702082	申從沃	Sin Chongok	21	
E402273	申甫		17	
E402455	申槩	Sin Kae	17	
E104420	申耉	Sin Ku	20	
E702283	申光潤	Sin Kwangyun	22	
E702295	申光澤	Sin Kwangt'aek	22	
E903085	申海	Sin Hae	20	
E401811	申浩	Sin Ho	17	
E800311	申洪	Sin Hong	19	
E206129	申渙	Sin Hwan	20	
EA01969	申澮	Sin Hoe	20	
D401810	申琿	Sin Hon	16	
E204538	申繼良	Sin Kyeryang	20	
EC02553	申繼性	Sin Kyesŏng	17	
EA03265	申繼重	Sin Kyedong	19	
EA01304	申甲之	Sin Kapchi	20	
EC02106	申景章	Sin Kyŏngjang	20	
EC00177	申敬乾	Sin Kyŏnggŏn	19	
E401812	申敬源	Sin Kyŏngwŏn	18	
E401813	申敬宗	Sin Kyŏngjong	18	
E203624	申瀞	Sin Chŏng	20	
E203635	申泂	Sin Hyŏng	21	
EA04028	申俊	Sin Chun	20	
EB00279	申浚	Sin Chun	20	
EC00697	申可湛	Sin Kadam	21	
E203646	申泌	Sin P'il	20	
E202567	申命壽	Sin Myŏngsu	20	
E104416	申命之	Sin Myŏngji	19	
E303638	申末平	Sin Malp'yŏng	20	
E203626	申溥	Sin Pu	20	
E104423	申耆	Sin Ki	20	
EA01303	申仁壽	Sin Insu	19	
E901048	申始生	Sin Sisaeng	18	
EA03314	申守福	Sin Subok	19	
EA03373	申守命	Sin Sumyŏng	19	
EA03376	申守仁	Sin Suin	20	
E301145	申守祉	Sin Suji	19	
E201184	申叔檜	Sin Sukhoe	20	
E303633	申叔平	Sin Hyop'yŏng	20	
E203610	申叔舟	Sin Sukchu	19	
E603194	申叔𤱈	Sin Sungmo	21	
E104218	申澍	Sin Chu	19	
E702074	申澍	Sin Chu	20	
E103381	申碩孫	Sin Sŏkson	19	
E204481	申肅文	Sin Sungmun	20	
E903870	申萬年	Sin Mannyŏn	19	
E101925	申萬平	Sin Chungp'yŏng	20	
E104215	申希弼	Sin Hŭip'il	18	
E304587	申希廉		20	
EA03267	申錫寧	Sin Sŏngnyŏng	20	
E301144	申錫禧	Sin Sŏkhŭi	20	
E203260	申禧	Sin Hŭi	22	
E302450	申孝良	Sin Hyoryang	18	
E102855	申堯卿	Sin Yogyŏng	19	
E303526	申翊	Sin Ik	18	
E205283	申億年	Sin Ŏngnyŏn	19	
EA03334	申永保	Sin Yŏngbo	21	
E902603	申永和	Sin Yŏnghwa	21	
E905092	申永年	Sin Yŏngnyŏn	19	
E901442	申永綏		21	
E104251	申永希	Sin Yŏnghŭi	20	
E902601	申永錫	Sin Yŏngsŏk	20	
EA03316	申永禎	Sin Yŏngjŏng	20	
E702186	申用漑	Sin Yonggae	21	
E702158	申用灌	Sin Yonggwan	21	
E103764	申允底	Sin Yunjŏ	20	
EA00242	申允範	Sin Yunbŏm	20	
E200552	申允甫	Sin Yunbo	18	
E102659	申允寬	Sin Yun'gwan	18	
E903856	申允童	Sin Yundong	18	
E300128	申允完	Sin Yunwan	18	
E303753	申允悟	Sin Yuno	18	
E903858	申允賢	Sin Yunhyŏn	18	
E100576	申允舟	Sin Yundan	18	
E901159	申允宗		19	
E303612	申沚	Sin Chi	20	
E903078	申仲舟	Sin Chungju	19	
E901775	申銖	Sin Su	19	
EA01873	申子杠	Sin Chagang	20	
E303469	申子建	Sin Chagŏn	18	
E103211	申子橋	Sin Chagyo	19	
E900466	申自敬	Sin Chagyŏng	17	
E303617	申自準	Sin Chajun	19	
E300127	申宗幹	Sin Chonggan	21	
E203616	申㴐	Sin Myŏn	20	
EB04358	沈愛山	Sim Aesan	20	1
EB04356	沈愛孫	Sim Aeson	20	1
EB04357	沈愛同	Sim Aedong	20	1
E101906	沈安禮	Sim Allye	20	
E300199	沈安仁	Sim Anin	20	
E101418	沈安信		20	
EB02844	沈安義	Sim Anŭi	20	
E203819	沈安智	Sim Anji	21	
E301376	沈寶	Sim Po	19	
E200370	沈濱	Sim Pin	20	
E102364	沈光亨		21	
E000337	沈瀚	Sim Han	21	
EC01001	沈亨	Sim Hyŏng	20	
E000334	沈澮	Sim Hoe	20	
D206713	沈季文	Sim Kyemun	15	
EC00975	沈肩	Sim Kyŏn	19	
E902869	沈九成	Sim Kusŏng	20	
E200869	沈決	Sim Kyŏl	18	
EB04350	沈濬	Sim Chun	18	
EC01388	沈匡弼	Sim Kwangp'il	21	
EC01384	沈匡輔		21	
EC01401	沈匡佐		21	
E000335	沈潾	Sim Rin	21	
E101115	沈湄	Sim Mi	19	
EB04355	沈仁孫	Sim Inson	20	1
E904204	沈叔	Sim Suk	20	
E104240	沈鐵漢	Sim Ch'ŏrhan	19	
EC01108	沈臀	Sim Chŏn	19	
E000338	沈涴		21	
E206717	沈希發	Sim Hŭibal	16	
E206715	沈希括	Sim Hŭigwal	16	
E206720	沈希挺	Sim Hŭijŏng	16	
E206716	沈希溫	Sim Hŭion	16	
EC00978	沈孝子	Sim Kŭkhyo	20	
EC01124	沈胥	Sim Sŏ	19	
EB02841	沈璿	Sim Sŏn	19	
E200290	沈膺	Sim Ŭng	19	
E700991	沈元	Sim Wŏn	20	
E200871	沈貞源	Sim Chŏngwŏn	19	
E401852	沈寊	Sim Ch'i	18	
EC00979	沈忠臣	Sim Kŭkch'ung	20	
EC01383	沈胄	Sim Chu	20	
E905044	沈淄	Sim Ch'i	20	1
EB04124	愼成終	Sin Sŏngjong	19	
E903464	愼承福	Sin Sŭngbok	20	
E904236	愼承命	Sin Sŭngmyŏng	20	
E101393	愼承善	Sin Sŭngsŏn	22	
E600089	愼敦禮	Sin Tollye	21	
E600027	愼敦仁	Sin Tonin	21	
E600115	愼敦信	Sin Tonsin	21	
E600067	愼敦義	Sin Tonŭi	21	
E600101	愼敦智	Sin Tonji	21	
E200873	愼後庚	Sin Hugyŏng	18	
E200599	愼後甲	Sin Hugap	18	
E200017	愼幾	Sin Ki	17	
E200818	愼繼源	Sin Kyewŏn	20	
E200619	愼克昌	Sin Kŭkch'ang	20	
E904235	愼詮	Sin Chŏn	19	
E200899	愼榮命	Sin Yŏngmyŏng	19	
E200875	愼榮壽	Sin Yŏngsu	19	
E600192	愼守謙	Sin Sugyŏm	23	
E600147	愼守勤	Sin Sugŭn	23	
E600168	愼守榮	Sin Suyŏng	23	
E600137	愼守正	Sin Sujŏng	21	
EB04126	愼壽命	Sin Sumyŏng	20	
EB04128	愼壽千	Sin Such'ŏn	20	
EB04129	愼壽億	Sin Suŏk	20	
EB04127	愼壽長	Sin Sujang	20	
E200791	愼嗣源	Sin Sawŏn	21	
E200648	愼先庚	Sin Sŏn'gyŏng	19	
E200563	愼先甲	Sin Sŏn'gap	19	
EC01734	愼義君	Yi In	19	
E200565	愼仲行	Sin Chunghaeng	20	
E200635	愼自濟	Sin Chaje	19	
E200673	愼自建	Sin Chagŏn	19	
E200609	愼自修	Sin Chasu	19	
E200714	愼自治	Sin Chach'i	19	
E201783	石亨	Sŏk Hyŏng	19	
D402212	拾得驢	Sŭp Tŭngnyŏ	17	
E201004	壽春君	Yi Hyŏn	20	
E104825	宋寶	Song Po	19	
E201957	宋寶林	Song Porim	19	
E305760	宋臣庭	Song Sinjŏng	19	
E302028	宋忱	Song Ch'im	20	
EB00239	宋承殷	Song Saŭn	19	
E304176	宋程壽	Song Chŏngsu	18	
E302034	宋誠	Song Sŏng	20	
E202509	宋遲	Song Chi	19	
E103655	宋翠	Song Ch'wi	19	
E204527	宋扶	Song Pu	20	
E400874	宋恭孫	Song Kongson	20	
EB00227	宋觀	Song Kwan	18	
E204137	宋翯	Song Hak	18	
E205829	宋胡年	Song Honyŏn	18	
EB00738	宋瑚	Song Ho	21	
E400776	宋虎生	Song Hosaeng	17	
E000468	宋環周	Song Hwanju	21	
E104389	宋皇	Song Hwang	20	
E900777	宋繪	Song Hoe	18	
E900785	宋緝	Song Chip	18	
E401015	宋季揚	Song Kyeyang	17	
E900760	宋繼	Song Kye	18	
E206021	宋繼後	Song Kyehu	19	
E201781	宋繼商	Song Kyesang	19	
E104462	宋繼興	Song Kyehŭng	21	
E202251	宋繼殷	Song Kyeŭn	21	
E402515	宋繼中	Song Kyejung	17	
45a43d6b-c2b6-4bc5-b32f-063bcfae75bf	宋介金		21	
E900763	宋介同	Song Kaedong	19	
EB01068	宋誡	Song Kye	20	
E401016	宋璟	Song Kyŏng	18	
D301276	宋九斌	Song Kubin	18	
E900306	宋据	Song Kŏ	19	
E104461	宋均	Song Kyun	20	
EC00509	宋連宗	Song Yŏnjong	22	
EA04150	宋璉	Song Ryŏn	21	
e958a14e-a633-4300-bb53-36584c8e9f82	宋臨孫		21	
E402348	宋龍興	Song Yonghŭng	17	
E900795	宋綸	Song Ryun	20	
E205841	宋眉年	Song Minyŏn	18	
E206352	宋勉	Song Myŏn	18	
E901440	宋淇	Song Sim	21	
E103660	宋善文	Song Sŏnmun	20	
E103658	宋善孝	Song Sŏnhyo	20	
EA02781	宋善忠	Song Sŏnch'ung	20	
EC00322	宋裳		18	
E900764	宋紹	Song So	18	
E401035	宋石山	Song Sŏksan	20	
E103712	宋石之	Song Sŏkchi	20	
EB02968	宋軾	Song Sik	21	
E900759	宋守謙	Song Sugyŏm	17	
E103711	宋壽之	Song Suji	20	
EB02769	宋叔琪	Song Sukki	20	
E100179	宋順年	Song Sunnyŏn	20	
EA00236	宋碩孫	Song Sŏkson	20	
EB02966	宋碩孫	Song Sŏkson	20	
E900799	宋碩忠	Song Sŏkch'ung	21	
E301311	宋思瓊	Song Sagyŏng	20	
EB01026	宋譚	Song Tam	20	
D206635	宋天吉	Song Ch'ŏn'gil	15	
E102530	宋鐵山	Song Ch'ŏlsan	20	
E100734	宋萬達	Song Mandal	19	
E304627	宋逶		19	
E103626	宋文琳	Song Mullim	19	
E103710	宋希璟	Song Hŭigyŏng	19	
E205418	宋希獻		21	
ce7e6490-a3a2-4104-bcae-8babb055b16b	宋洗端		21	
EB02770	宋洗光	Song Segwang	21	
619ff848-6f34-4d93-bb51-9946f7ac0eab	宋洗中		21	
E900431	宋孝終	Song Hyojong	19	
E305920	宋休	Song Hyu	18	
E103995	宋秀琳	Song Surim	19	
EA02092	宋宣	Song Sŏn	21	
E900301	宋玹壽	Song Hyŏnsu	18	
E502758	宋訓		20	
EC00319	宋衣	Song Ŭi	19	
E301959	宋乙開	Song Ŭlgae	18	
EA04129	宋益孫	Song Ikson	20	
EC00317	宋翌	Song Ik	17	
E103730	宋軼		21	
EB00230	宋胤殷	Song Yunŭn	19	
E901208	宋胤宗	Song Yunjong	22	
D206633	宋英茂	Song Yŏngmu	14	
E304178	宋瑛	Song Yŏng	19	
E807686	宋玉丁	Song Okchŏng	18	
E103715	宋玉之	Song Okchi	20	
E000418	宋元年	Song Wŏnnyŏn	19	
E206035	宋宰		20	
EB01042	宋讚	Song Ch'an	20	
E301313	宋珍	Song Chin	20	
E808100	宋終同	Song Chongdong	19	
04f75497-8bc7-4950-89b4-068a441da7e7	宋終童		21	
310ab88d-3718-43e5-be38-98068bc40b7a	宋仲孫		21	
EB02967	宋軸	Song Ch'uk	21	
E302026	宋纘	Song Ch'an	19	
E104388	宋㽔	Song Yu	19	
EA00404	蘇寶元		20	
E304607	蘇孝誠	So Hyosŏng	19	
D206791	孫成物	Son Sŏngmul	15	
D206790	孫成務	Son Sŏngmu	15	
E305940	孫澄	Son Ching	18	
E900986	孫處明	Son Ch'ŏmyŏng	18	
E900994	孫處童	Son Ch'ŏdong	18	
D206789	孫大元	Son Taewŏn	14	
E901046	孫得老	Son Tŭngno	18	
E900865	孫奉孝	Son Ponghyo	18	
D206497	孫洪祐	Son Hongu	13	
EB04188	孫季良	Son Kyeryang	19	
E000278	孫季章	Song Kyejang	21	
E401505	孫繼恭	Son Kyegong	20	
E103202	孫繼儉	Son Kyegŏm	20	
E304813	孫繼良	Son Kyeryang	20	
E901554	孫繼童	Son Kyedong	20	
E301374	孫繼溫	Son Kyeon	20	
E102922	孫瑾	Son Kŭn	20	
E808120	孫晋	Son Chin	19	
E306039	孫臨	Son Rim	16	
E401913	孫臨	Son Rim	17	
E807797	孫孟和	Son Maenghwa	17	
E305943	孫孟秀	Son Maengsu	18	
E103704	孫沔	Son Myŏn	20	
E401506	孫謙		19	1
E105049	孫潤生		19	
E808114	孫士晟	Son Sasŏng	18	
E400896	孫順伯	Son Sunbaek	16	
E305933	孫順馹	Son Sunil	16	
E905161	孫順宗	Son Sunjong	18	
E900989	孫坦	Son T'an	19	
EA00371	孫孝徹		21	
E808119	孫昕	Son Hŭn	19	
E305935	孫興祚	Son Hŭngjo	17	
E808115	孫旭	Son Uk	19	
E905167	孫荀茂	Son Sunuk	19	
E900076	孫義	Son Ŭi	17	
E807878	孫億	Son Ŏk	18	
E905163	孫胤河	Son Yunha	18	
E305942	孫永祚	Son Yŏngjo	17	
E808117	孫昭	Son So	19	
E900916	孫仲和	Son Chunghwa	17	
E305941	孫洙	Son Su	18	
E102813	孫自平	Son Chap'yŏng	19	
E808078	孫㮒	Son Yŏn	16	
E703953	唐孝良	Tang Hyoryang	21	
E203301	田甫明	Chŏn Pomyŏng	20	
EC00225	田盖霖	Chŏn Maengnim	19	
E202890	田珪	Chŏn Kyu	18	
E204432	田貴孫	Chŏn Kwison	19	
E204348	田貴同	Chŏn Hyu	20	
E202898	田積		20	1
E808158	田茂述	Chŏn Musul	18	
E204346	田孟游	Chŏn Maengŏ	19	
b8a33507-08ae-4e94-92de-540d5aca01a6	田商山	Chŏn Sangsan	20	
E402237	田萬用	Chŏn Manyong	17	
E808154	田養禮	Chŏn Yangnye	17	
E204362	田裕	Chŏn Yu	19	
E203296	田樟	Chŏn Chang	21	
E202897	田仲霖	Chŏn Chungnim	19	
E103639	田佐命	Chŏn Chwamyŏng	18	
D206794	萬年	Man Nyŏn	12	
D402626	王[玉+囧]	Wang Hyŏng	15	
E201107	王地德	Wang Chidŏk	19	
E402301	王綱	Wang Kang	17	
EB03007	王鬲	Wang Kyŏk	18	
D103168	王環	Wang Hwan	18	
D402621	王緝	Wang Chip	16	
E104512	王敬臣	Wang Kyŏngsin	20	
E104511	王敬贊	Wang Kyŏngch'an	20	
E402466	王居吾未	Wang Kŏomi	17	
D402599	王璉	Wang Ryŏn	15	
D402625	王潘	Wang Pŏn	16	
D301243	王譜	Wang Po	17	
D402627	王綺	Wang Ki	16	
D301157	王愼	Wang Sin	16	
D305926	王奭	Wang Sŏk	16	
D301156	王諟	Wang Si	17	
D402596	王璹	Wang Suk	14	
D402624	王綏	Wang Su	16	
D402653	王瑱	Wang Chin	16	
D401335	王挺	Wang Chŏng	16	
D402634	王祥	Wang Sang	16	
EA00337	王孝坤		18	
E104510	王信	Wang Sin	19	
E402461	王休	Wang Hyu	16	
D401761	王諝	Wang Sŏ	15	
D402516	王煦	Wang Hu	14	1
D402638	王瑄	Wang Sŏn	15	
D301245	王璇	Wang Sŏn	18	
D401762	王珣	Wang Sun	14	
E204085	王循禮	Wang Sullye	18	
D402340	王瑜	Wang Yu	16	
D402604	王昭	Wang So	15	
D301248	王珍	Wang Chin	18	
D401991	王重貴	Wang Chunggwi	15	1
D402602	王諮	Wang Cha	17	
EA00344	王宗禮		20	
EA00339	王宗仁		20	
EA00349	王宗信	Wang Chongsin	20	
E201106	王宗義	Wang Chongŭi	21	
E103866	溫寧君	Yi Chŏng	20	
E706056	文諶	Mun Sim	20	
E103798	文承宥	Mun Sŭngyu	19	
E202308	文承質	Mun Sŭngjil	19	
E400584	文承祚	Mun Sŭngjo	19	
E807859	文處均	Mun Ch'ŏgyun	17	
E201293	文迨	Mun T'ae	18	
E903202	文惠	Mun Hye	20	
E706057	文譿		20	
E901773	文簡	Mun Kan	22	
E103808	文節	Mun Chŏl	20	
E900259	文賮		19	
E202311	文俊	Mun Chun	20	
E807997	文璐	Mun Ro	20	
E904369	文孟敦	Mun Maengdon	20	
E904396	文孟彰	Mun Maengch'ang	20	
E904379	文孟衷	Mun Maengch'ung	20	
E400593	文敏	Mun Min	19	
E900561	文汝良	Mun Yŏryang	18	
E808066	文汝祥	Mun Yŏsang	16	
E000642	文潤	Mun Yun	21	
E202313	文尙彬	Mun Sangbin	19	
E305827	文尙敬	Mun Sanggyŏng	18	
E808182	文尙忠	Mun Sangch'ung	16	
E706058	文諗		20	
E808068	文壽川	Mun Such'ŏn	17	
E808067	文壽山	Mun Susan	17	
E900562	文碩漢	Mun Sŏkhan	19	
E904326	文松壽	Mun Songsu	20	
D201294	文希魯	Mun Hŭiro	17	
E904329	文修德		21	
E400597	文敍	Mun Sŏ	19	
E103209	文由質	Mun Yujil	18	
EA00394	文有弼		20	
EA00398	文有禮		20	
EA00395	文有義		20	
EA00399	文有智		20	
E103799	文郁	Mun Uk	20	
EB01327	文酇	Mun Ch'an	20	
E202306	文造	Mun Cho	18	
EA00393	文長壽		19	
E202314	文致中	Mun Ch'ijung	20	
E900875	文仲敬	Mun Chunggyŏng	18	
E808185	文自珪	Mun Chagyu	17	
EA04314	吳伯翁	O Paegong	20	
EB03980	吳廣孫	O Kwangson	19	
E305804	吳貴唐	O Kwidang	17	
E305819	吳季夏	O Kyeha	17	
E303822	吳季雍	O Kyeong	19	
E104245	吳繼善	O Kyesŏn	20	
EB01335	吳繼善	O Kyesŏn	19	
EB01148	吳繼宗	O Kyejong	19	
E104259	吳敬忠	O Kyŏngch'ung	18	
E103433	吳靖	O Chŏng	18	
E902125	吳克俊	O Kŭkchun	20	
E100590	吳崙	O Ryun	18	
E102920	吳孟昌	O Maengch'ang	19	
E400976	吳明義	O Myŏngŭi	19	
E402220	吳齊普		17	
EC00432	吳千貴	O Ch'ŏn'gwi	17	
E300147	吳千孫	O Am	21	
EA02347	吳仁綱	O In'gang	19	
E305896	吳仁厚	O Inhu	18	
E102703	吳汝亮	O Yŏryang	19	
EB02824	吳山老	O Sallo	20	
E401563	吳陞	O Sŭng	17	
EB04202	吳澨	O Sŏ	19	
EB03965	吳順孫	O Sunson	19	
E900336	吳湘	O Sang	18	
E000419	吳孝綿	O Hyomyŏn	19	
E103434	吳孝悌	O Hyoje	19	
E000420	吳孝永	O Hyoyŏng	19	
E204313	吳信恭	O Sin'gong	19	
E101306	吳秀	O Su	19	
EA00466	吳益師		20	
EA04332	吳永	O Yŏng	19	
E900339	吳永昌	O Yŏngch'ang	19	
E305806	吳永淸	O Yŏngch'ŏng	17	
E305805	吳永信	O Yŏngsin	17	
E000416	吳召南	O Sonam	18	
E305098	吳致和	O Ch'ihwa	20	
E700637	吳致仁	O Ch'iin	20	
E305802	吳致夏	O Ch'iha	16	
D401564	吳仲和	O Chunghwa	16	
EB01334	吳仲老	O Chungno	18	
E102655	吳宗殷	O Chongŭn	19	
E104260	吳宗周	O Chongju	19	
EB03966	吳祖同	O Chodong	20	
E100690	偰甲孫		21	
E201974	偰振		18	
E201977	偰致禮		19	
E100689	偰致深		20	
EA02820	辛佰琚	Sin Paekkŏ	20	
E401634	辛保安	Sin Poan	17	
E103547	辛寶童	Sin Podong	20	
E103546	辛寶重	Sin Pojung	20	
E104549	辛成聃	Sin Sŏngdam	21	
E101630	辛從聃	Sin Chongdam	20	
E605624	辛大允	Sin Taeyun	20	
E103552	辛帶紅	Sin Taehong	19	
E103545	辛帶犀	Sin Taesŏ	19	
EA02893	辛得涵	Sin Tŭkham	20	
EA00077	辛得濟	Sin Tŭkche	20	
E605623	辛鈄賣		20	
E903204	辛奉祖	Sin Pongjo	19	
E700115	辛服義		20	1
E902284	辛福聃	Sin Poktam	21	
EB04275	辛俌		18	
E903205	辛賀聃	Sin Hadam	20	
EB01503	辛厚聃	Sin Hudam	20	
EB04274	辛季和	Sin Kyehwa	17	
E901930	辛季琚	Sin Kyegŏ	21	
E202961	辛季磷	Sin Kyerin	20	
E104903	辛繼祖	Sin Kyejo	19	
E808011	辛鍵	Sin Kŏn	20	
EB04287	辛僅	Sin Kŭn	18	
EB04266	辛敬童	Sin Kyŏngdong	18	
E802511	辛敬溫	Sin Kyŏngon	1	
E302898	辛敬祖	Sin Kyŏngjo	19	
E902241	辛均	Sin Kyun	18	
EB04276	辛俊	Sin Chun	18	
EB04008	辛克禮	Sin Kŭngnye	16	
EC01167	辛禮聃	Sin Yedam	20	
E103544	辛們	Sin Han	18	
E401652	辛孟和	Sin Maenghwa	18	
E202945	辛孟磷	Sin Maengnin	19	
810f7cc6-ed89-4ec1-8a4a-283cff4bfbbf	辛莫聃		20	
E103180	辛瑞聃	Sin Sŏdam	21	
EC01165	辛閏祖	Sin Yunjo	19	
E802526	辛若	Sin Yak	1	
E205535	辛尙調	Sin Sangjo	19	
E201797	辛尙殷	Sin Sangŭn	19	
E104515	辛師勉	Sin Samyŏn	19	
E204456	辛壽聃	Sin Sudam	19	
EB04007	辛叔和	Sin Sukhwa	17	
E100071	辛叔琚	Sin Sukkŏ	20	
E902245	辛叔生	Sin Suksaeng	21	
EB04278	辛舜聃	Sin Sundam	19	
E902243	辛舜鼎	Sin Sunjŏng	20	
EB04277	辛舜年	Sin Sunnyŏn	19	
EB04284	辛舜卿	Sin Sun'gyŏng	19	
EB04279	辛舜㱓	Sin Sullyŏng	19	
E204465	辛順聃	Sin Sundam	20	
EC02556	辛碩敦	Sin Sŏkton	20	
E900303	辛肅	Sin Suk	19	
E206396	辛璲	Sin Su	18	
E202941	辛鐵山	Sin Ch'ŏlsan	18	
E605620	辛無作	Sin Mujak	20	
E902258	辛武鼎	Sin Mujŏng	19	
EB04285	辛武卿	Sin Mugyŏng	19	
E201482	辛孝男	Sin Hyonam	19	
E201478	辛孝源	Sin Hyowŏn	19	
EB04281	辛儼	Sin Ŏm	18	
EB04283	辛堯卿	Sin Yogyŏng	19	
EC04156	辛銀孫		20	1
EC04155	辛銀宗		20	1
EC04157	辛銀㱓		20	1
E202321	辛胤祖	Sin Yunjo	20	
E206864	辛雍	Sin Ong	21	
E104406	辛永孫	Sin Yŏngson	19	
E702705	辛永禧	Sin Yŏnghŭi	20	
E808156	辛用福	Sin Yongbok	18	
E901496	辛禹鼎	Sin Ujŏng	20	
E201476	辛裕	Sin Yu	18	
D401632	辛云吉	Sin Un'gil	16	
E302900	辛哲聃	Sin Ch'ŏldam	20	
EB04268	辛哲石	Sin Ch'ŏlsŏk	19	
E302902	辛正聃	Sin Chŏngdam	20	
EB04282	辛値	Sin Ch'i	18	
bc17260c-679e-47d9-b5c7-fd7fd98f7576	辛終聃		20	
E104409	辛仲琚	Sin Chunggŏ	20	
E202958	辛仲磷	Sin Chungnin	19	
E303247	辛自金	Sin Chagŭm	21	
E303233	辛自鋥	Sin Chajŏng	20	
E806644	辛祖義	Sin Choŭi	21	
ee4a0186-8f1a-46fd-a7f8-bc7cdf3af832	辛遵義		20	
E103232	徐迭	Sŏ Chŏl	20	
